Roll Number; 1
Recipe Name; FP 4577_204 GSM
Start Time; 2018-03-27; 11:17:22
File Name; D:\Mahlo\TR\180327111722FP 4577_204 GSM1_THICKNESS2.txt

32.4; 11:17:22; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.529827; 0.529659; 0.527756; 0.526471; 0.525948; 0.524958; 0.524421; 0.524096; 0.522726; 0.520675; 0.519605; 0.519756; 0.520716; 0.523108; 0.526202; 0.525936; 0.527762; 0.529967; 0.530714; 0.529976; 0.529448; 0.529051; 0.529282; 0.531087; 0.535196; 0.536891; 0.539381; 0.541973; 0.542382; 0.542357; 0.543358; 0.544096; 0.545011; 0.546760; 0.549518; 0.552073; 0.553969; 0.555215; 0.554583; 0.552207; 0.549822; 0.545606; 0.544763; 0.545120; 0.544684; 0.543300; 0.542465; 0.542675; 0.541996; 0.540502; 0.539914; 0.540292; 0.540544; 0.541990; 0.544448; 0.548487; 0.551006; 0.550846; 0.550330; 0.550311; 0.552138; 0.553516; 0.554756; 0.556822; 0.559336; 0.560926; 0.561903; 0.561955; 0.561309; 0.560424; 0.559172; 0.559465; 0.560606; 0.562379; 0.563718; 0.563225; 0.562150; 0.560816; 0.561215; 0.562186; 0.562697; 0.563063; 0.565177; 0.565456; 0.564173; 0.563883; 0.565650; 0.566488; 0.566290; 0.565992; 0.565393; 0.564324; 0.562158; 0.560669; 0.559814; 0.559665; 0.559787; 0.559074; 0.559554; 0.560592; 0.560215; 0.558722; 0.556912; 0.556414; 0.556413; 0.557108; 0.558681; 0.561544; 0.562244; 0.561982; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36.5; 11:17:31; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.524532; 0.525442; 0.521537; 0.520476; 0.520520; 0.519536; 0.519796; 0.519827; 0.519334; 0.519738; 0.522131; 0.522358; 0.524159; 0.527582; 0.529663; 0.528537; 0.528773; 0.531050; 0.533710; 0.533973; 0.535905; 0.535808; 0.535797; 0.536380; 0.535683; 0.532461; 0.528782; 0.526301; 0.525834; 0.526306; 0.527413; 0.531150; 0.531714; 0.530469; 0.529584; 0.529417; 0.530790; 0.531090; 0.530865; 0.530918; 0.531100; 0.532318; 0.535486; 0.535694; 0.532204; 0.530273; 0.529218; 0.529897; 0.532298; 0.535671; 0.538411; 0.540479; 0.541671; 0.542175; 0.543312; 0.546665; 0.551380; 0.551656; 0.554021; 0.557877; 0.559041; 0.558175; 0.556180; 0.554372; 0.552661; 0.550684; 0.547927; 0.547187; 0.547502; 0.547872; 0.547360; 0.546031; 0.544639; 0.543316; 0.542828; 0.543170; 0.544529; 0.545373; 0.545440; 0.544735; 0.544394; 0.545402; 0.544670; 0.543996; 0.543734; 0.543892; 0.545099; 0.545651; 0.546030; 0.547494; 0.549287; 0.548913; 0.550176; 0.550549; 0.551452; 0.552713; 0.553454; 0.555470; 0.556503; 0.556260; 0.553821; 0.549570; 0.548176; 0.547461; 0.545477; 0.543508; 0.542983; 0.542214; 0.542741; 0.542102; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
40.5; 11:17:39; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.536625; 0.532243; 0.528669; 0.527682; 0.527172; 0.527229; 0.530108; 0.532516; 0.533971; 0.534469; 0.533663; 0.535091; 0.535183; 0.535271; 0.534837; 0.534458; 0.536479; 0.538538; 0.540756; 0.541640; 0.539995; 0.535074; 0.531806; 0.530877; 0.530290; 0.528509; 0.525778; 0.525513; 0.524973; 0.525335; 0.526975; 0.527581; 0.528319; 0.527957; 0.528562; 0.530440; 0.532223; 0.531848; 0.529692; 0.527189; 0.524998; 0.523500; 0.523372; 0.523444; 0.524903; 0.525689; 0.523703; 0.522945; 0.522013; 0.519865; 0.518464; 0.518971; 0.521118; 0.523942; 0.527117; 0.530476; 0.533801; 0.537191; 0.538384; 0.537681; 0.538733; 0.541754; 0.543174; 0.544789; 0.548881; 0.551925; 0.552885; 0.553146; 0.554504; 0.554614; 0.554717; 0.554800; 0.554634; 0.555846; 0.556107; 0.555922; 0.556444; 0.557686; 0.557871; 0.557273; 0.556906; 0.556623; 0.555873; 0.555459; 0.556688; 0.557460; 0.557404; 0.557922; 0.559410; 0.560981; 0.561885; 0.561446; 0.559829; 0.559999; 0.560619; 0.560272; 0.559761; 0.559656; 0.558941; 0.557835; 0.556018; 0.553076; 0.549586; 0.547733; 0.545993; 0.544420; 0.543757; 0.543217; 0.540651; 0.537472; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
44.6; 11:17:47; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.538429; 0.535783; 0.532904; 0.531718; 0.530658; 0.529534; 0.529311; 0.531082; 0.530607; 0.531513; 0.531771; 0.531198; 0.530913; 0.529876; 0.527894; 0.526998; 0.528074; 0.530097; 0.532253; 0.535585; 0.537638; 0.536859; 0.533851; 0.533826; 0.534155; 0.533913; 0.534723; 0.537541; 0.539543; 0.541802; 0.543852; 0.545465; 0.546300; 0.545020; 0.542880; 0.543635; 0.546047; 0.547784; 0.547456; 0.547006; 0.546943; 0.546361; 0.544596; 0.543538; 0.545003; 0.546031; 0.546380; 0.546436; 0.547434; 0.546864; 0.545833; 0.545662; 0.546134; 0.544979; 0.546063; 0.546807; 0.547044; 0.547209; 0.546791; 0.543980; 0.541119; 0.539646; 0.539566; 0.539776; 0.541382; 0.541377; 0.539293; 0.537420; 0.537162; 0.535587; 0.535058; 0.535756; 0.536098; 0.535974; 0.535880; 0.536767; 0.536744; 0.535402; 0.533120; 0.532280; 0.530897; 0.532412; 0.535479; 0.537852; 0.538458; 0.538222; 0.538035; 0.538756; 0.541107; 0.544904; 0.545997; 0.547895; 0.550073; 0.551157; 0.551657; 0.553873; 0.553268; 0.551712; 0.551616; 0.552359; 0.552736; 0.552262; 0.551832; 0.550141; 0.548079; 0.547469; 0.545937; 0.545151; 0.545830; 0.545980; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
48.6; 11:17:55; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.543413; 0.540284; 0.539984; 0.538420; 0.536980; 0.536446; 0.536282; 0.536058; 0.536575; 0.535826; 0.534027; 0.531346; 0.526895; 0.524140; 0.523687; 0.525278; 0.526848; 0.526830; 0.527906; 0.527941; 0.527604; 0.528404; 0.529102; 0.529168; 0.530458; 0.534116; 0.539293; 0.542939; 0.544729; 0.545354; 0.544248; 0.543157; 0.543775; 0.545245; 0.546307; 0.546711; 0.546602; 0.546170; 0.543411; 0.541863; 0.539057; 0.535883; 0.533779; 0.533328; 0.531996; 0.532573; 0.534441; 0.534025; 0.531587; 0.528913; 0.527504; 0.526631; 0.525745; 0.528959; 0.529654; 0.530150; 0.531626; 0.532479; 0.532227; 0.533127; 0.533483; 0.533159; 0.533143; 0.533809; 0.538557; 0.539846; 0.538862; 0.537546; 0.537580; 0.538086; 0.539182; 0.539944; 0.540275; 0.539809; 0.539392; 0.538342; 0.537669; 0.537888; 0.540517; 0.541085; 0.542190; 0.545993; 0.549214; 0.548441; 0.549639; 0.550595; 0.551178; 0.551846; 0.552785; 0.554463; 0.555890; 0.557364; 0.555635; 0.552260; 0.551654; 0.552026; 0.550735; 0.551278; 0.553793; 0.554019; 0.552254; 0.550734; 0.549820; 0.549350; 0.548330; 0.547776; 0.548088; 0.550766; 0.552154; 0.550782; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
52.7; 11:18:03; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.531432; 0.531028; 0.532108; 0.533034; 0.533244; 0.532185; 0.532280; 0.534293; 0.535066; 0.533856; 0.531962; 0.532589; 0.533259; 0.534165; 0.536201; 0.538047; 0.538126; 0.537859; 0.537573; 0.537541; 0.537857; 0.538243; 0.537094; 0.536903; 0.537555; 0.538022; 0.539216; 0.539668; 0.538636; 0.537475; 0.537261; 0.538807; 0.538803; 0.538893; 0.539631; 0.540194; 0.538989; 0.537364; 0.536029; 0.534888; 0.533888; 0.533839; 0.534345; 0.534605; 0.533649; 0.532041; 0.530297; 0.531013; 0.530740; 0.530432; 0.531520; 0.533172; 0.534696; 0.537308; 0.540053; 0.541676; 0.540902; 0.540844; 0.542536; 0.545056; 0.547333; 0.547741; 0.547378; 0.546950; 0.546052; 0.544842; 0.543748; 0.544489; 0.543204; 0.542309; 0.542846; 0.544286; 0.545026; 0.544640; 0.544992; 0.546418; 0.547656; 0.548186; 0.550585; 0.552841; 0.555202; 0.556188; 0.555265; 0.556430; 0.557757; 0.558653; 0.559230; 0.560164; 0.562544; 0.562200; 0.561254; 0.560765; 0.559170; 0.556089; 0.554607; 0.554870; 0.555473; 0.556672; 0.558231; 0.558967; 0.559945; 0.561495; 0.561836; 0.559939; 0.559672; 0.559805; 0.560909; 0.564768; 0.569693; 0.572434; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
56.7; 11:18:11; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.542225; 0.538780; 0.535999; 0.534588; 0.534202; 0.533944; 0.535723; 0.536610; 0.537405; 0.538437; 0.537674; 0.538051; 0.538257; 0.537839; 0.537495; 0.539106; 0.540506; 0.541788; 0.541471; 0.540738; 0.540722; 0.540519; 0.541009; 0.539890; 0.538889; 0.539361; 0.538993; 0.540286; 0.541727; 0.542016; 0.541721; 0.542725; 0.543724; 0.546066; 0.548128; 0.548005; 0.546775; 0.545142; 0.543298; 0.541291; 0.539378; 0.537617; 0.535362; 0.534984; 0.536273; 0.537116; 0.536418; 0.537037; 0.536039; 0.535551; 0.536077; 0.537394; 0.540148; 0.543356; 0.545372; 0.547304; 0.549009; 0.549713; 0.549562; 0.548755; 0.547676; 0.548428; 0.548266; 0.548774; 0.548573; 0.547643; 0.546531; 0.545316; 0.545711; 0.545760; 0.545341; 0.545174; 0.545131; 0.544851; 0.545949; 0.547286; 0.547229; 0.547724; 0.548496; 0.549022; 0.549542; 0.550506; 0.550475; 0.549510; 0.550653; 0.552710; 0.554350; 0.555419; 0.557464; 0.559511; 0.561112; 0.562135; 0.562574; 0.563424; 0.566289; 0.567235; 0.567744; 0.569556; 0.568737; 0.567180; 0.564822; 0.562305; 0.561152; 0.560789; 0.559451; 0.558152; 0.557380; 0.556711; 0.555065; 0.552975; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
60.8; 11:18:20; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.519087; 0.519813; 0.521871; 0.523646; 0.523550; 0.523413; 0.523127; 0.523875; 0.524772; 0.525963; 0.526339; 0.527092; 0.529126; 0.531501; 0.531349; 0.532916; 0.534201; 0.533610; 0.532140; 0.532453; 0.532895; 0.533645; 0.534677; 0.533503; 0.530447; 0.529153; 0.529431; 0.530064; 0.530668; 0.532619; 0.531510; 0.532150; 0.534648; 0.537027; 0.537674; 0.539456; 0.542030; 0.543963; 0.545436; 0.549449; 0.549989; 0.550338; 0.550334; 0.549519; 0.548166; 0.548932; 0.548493; 0.547907; 0.548287; 0.549701; 0.548856; 0.546963; 0.546744; 0.547964; 0.549800; 0.553306; 0.555662; 0.558411; 0.561437; 0.564310; 0.566018; 0.567464; 0.568603; 0.569019; 0.568388; 0.568326; 0.569270; 0.570364; 0.570117; 0.567818; 0.565195; 0.562091; 0.559407; 0.558197; 0.557558; 0.557109; 0.556845; 0.556337; 0.555532; 0.555122; 0.554968; 0.555835; 0.554712; 0.554622; 0.555354; 0.556113; 0.556484; 0.556270; 0.555797; 0.554873; 0.554016; 0.553281; 0.553543; 0.554171; 0.554901; 0.555494; 0.554126; 0.552662; 0.551376; 0.550739; 0.551526; 0.553620; 0.554695; 0.555172; 0.555698; 0.556001; 0.556041; 0.554943; 0.554566; 0.554597; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
64.9; 11:18:28; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.543738; 0.541424; 0.538710; 0.539027; 0.537559; 0.537308; 0.537218; 0.536988; 0.536634; 0.536556; 0.536772; 0.537521; 0.538408; 0.538542; 0.539468; 0.540988; 0.543065; 0.544525; 0.543660; 0.546662; 0.548750; 0.550129; 0.551908; 0.553289; 0.553682; 0.552597; 0.552306; 0.552554; 0.553205; 0.554343; 0.554812; 0.555468; 0.556165; 0.555382; 0.553940; 0.553668; 0.552700; 0.550348; 0.548076; 0.546529; 0.545577; 0.543291; 0.542399; 0.541818; 0.542235; 0.543573; 0.544594; 0.545432; 0.546859; 0.547783; 0.548557; 0.551159; 0.554959; 0.558582; 0.561624; 0.565195; 0.566521; 0.566073; 0.566638; 0.566383; 0.565268; 0.563545; 0.562432; 0.561948; 0.561587; 0.561339; 0.559901; 0.557398; 0.554490; 0.553434; 0.553301; 0.554595; 0.556211; 0.556603; 0.556700; 0.556709; 0.557018; 0.559436; 0.562045; 0.563163; 0.563633; 0.565562; 0.569608; 0.573222; 0.574708; 0.574656; 0.574808; 0.574544; 0.574568; 0.575486; 0.575934; 0.576262; 0.573944; 0.572122; 0.571128; 0.570125; 0.567943; 0.565681; 0.563440; 0.561592; 0.559245; 0.558556; 0.557957; 0.556118; 0.554085; 0.553396; 0.552946; 0.553195; 0.552770; 0.552696; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
68.9; 11:18:36; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.537924; 0.536834; 0.536918; 0.536224; 0.533859; 0.532810; 0.532436; 0.532979; 0.533195; 0.531917; 0.530483; 0.528318; 0.527499; 0.527997; 0.529337; 0.530095; 0.530796; 0.530391; 0.530173; 0.530641; 0.530099; 0.529937; 0.529631; 0.529822; 0.530694; 0.531658; 0.534754; 0.534840; 0.533850; 0.533710; 0.535698; 0.537015; 0.537469; 0.538215; 0.539152; 0.539394; 0.539832; 0.539382; 0.538631; 0.539361; 0.540344; 0.538980; 0.539456; 0.539446; 0.537199; 0.534991; 0.534800; 0.535484; 0.536896; 0.539420; 0.541899; 0.542210; 0.542490; 0.541406; 0.540796; 0.541137; 0.541694; 0.543496; 0.547255; 0.550558; 0.553072; 0.552675; 0.551313; 0.550009; 0.549092; 0.548447; 0.547998; 0.548769; 0.550470; 0.551803; 0.553442; 0.555360; 0.553165; 0.551169; 0.548653; 0.546306; 0.547258; 0.547356; 0.549148; 0.549257; 0.548771; 0.549239; 0.549511; 0.549949; 0.549431; 0.548043; 0.548895; 0.550030; 0.551577; 0.553221; 0.553134; 0.552815; 0.555109; 0.553228; 0.554245; 0.555539; 0.556724; 0.557337; 0.556851; 0.558026; 0.558120; 0.557150; 0.556497; 0.555746; 0.555456; 0.555492; 0.555828; 0.555154; 0.557541; 0.557683; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
